tweet_text,month_of_tweet
Beyond excited to for our finale event for the leukemia lymphoma society!!! Hope a ton of money…,6
#leukemia #lymphoma #foundation with this #doll check out #fitmethod @ BLK LIVE,6
#leukemia #lymphoma #foundation #charity event with some great people. #bethedifference #support…,6
Anyone anywhere can bid using their cell phone on cool items to help support the Leukemia &…,6
Hi guys! Neil and I want to thank everyone who came to support our happy hour for the Leukemia…,6
Our awesome friends and at the Leukemia & Lymphoma Society fundraiser last…,6
"My hubby and I at the Leukemia & Lymphoma Society fundraiser last night. $77,000 was raised…",6
Leukemia & Lymphoma Society raises record $1 million with annual event,6
York/Lancaster Leukemia and Lymphoma Man and Woman of the yearGrand Finale! Congrats to... pic.twitter.com/iPNQ4nZij6,6
Muhammad Ali granted the very first wish by visiting a Michigan teenager battling with Leukemia in 1985. Rainbow...,6
chos3nimm0rtal serenades Lillie at her BBQ! #leukemiaawareness #leukemia #locals #localrapper…,6
We have already thrown over 4000 punches for the Leukemia & Lymphoma Society at #9roundbaltimore…,6
Our reaction when my sister wins the Leukemia Lymphoma Society Woman… …,6
Sister receives diploma in honor a student who died from Leukemia,6
"Leukemia & Lymphoma Society ""Man & Woman of the Year"" @ Fairmont San Francisco",6
Rooms here at are pretty nice! Ready to party and play at the Leukemia and…,6
This girl. Diagnosed with Leukemia 10 years ago. Today is her survivors picnic. Her Celebration…,6
Man and Woman of the Year Gala benefiting the Leukemia & Lymphoma Society. Thank you…,6
Check out my blog post! Link in the bio! @ North Carolina Chapter of The Leukemia & Lymphoma…,6
Big silent auction win tonight at the Leukemia and Lymphoma Society Man and Woman of the Year…,6
Annapolis Leukemia Cup celebrationw / John Dodge et al.... …,6
Playing great so far @ LOS 5th Annual Leukemia and Lymphoma Society Golf Outing,6
I performed for a Leukemia & Lymphoma Society benefit tonight. #RomanHoliday #Fundraiser…,6
"Michael is a brave, Baytown teen who was recently diagnosed with leukemia. Hear his story on KPRC 2 Houston… …",6
"Still battling leukemia, Craig Sager threw out the first pitch at tonight's #VoteCubs game",6
This week for #givebacktuesdays I handmade cards and sent them to kids battling leukemia I…,6
Throwback to April! This pretty planting was donated to the Leukemia & Lymphoma Society for the…,6
Annara is 4 and has leukemia and this ia her favorite little buddy and she wanted mommy to draw…,5
"Valley HS senior with leukemia denied cap, gown wants policy change",5
Dobson High sr walks w/ grads but forced 2sit in stands after coming up 2.5credits short because leukemia treatment… …,5
Student body president with leukemia not allowed to walk at Dobson High graduation in Mesa,5
Student body president with leukemia not allowed to walk at Dobson High graduation in Mesa,5
"The Leukemia & Lymphoma Society {BLOOD • SWEAT • CURE • #BOOTCAMP} SATURDAY, JUNE 4TH",5
"7-year-old battling Leukemia: ""I'm going to kick cancer's butt"" …",5
Nest SoCal Group is now registered as a Team to support The Leukemia & Lymphoma Society at the…,5
The child leukemia survival rate has increased from 6% to 94% since St. Jude Children's research…,10
"This little boy, Carter, lost his fight with #leukemia last night at just 6 years old. He was…",10
"These young parents lost their 2 1/2-year old Bubba to leukemia in July of this year. Today,…",10
Team Lerminators had another successful walk at the Leukemia and… …,10
Craigsville Elementary rallies around leukemia victim pic.twitter.com/I17Bj4a8QM,10
Craigsville Elementary rallies around leukemia victim pic.twitter.com/RY7glLlgk1,10
In Jehovah God we trust hello my blessed framily Please donate for my Leukemia Night Walk in San Antonio #ellenshowpic.twitter.com/VWD8rvRWVM,10
"Turning in donations, picking up shirts and being inspired to #domoregood @ The Leukemia &…",10
Local peeps....we are collecting pennies for the Leukemia&Lymphoma Society. Drop off your…,10
Dozens of Irish cancer patients testing new leukemia treatment #cancer…,10
Sweets & Meats BBQ will be donating a portion of our sales to the Leukemia & Lymphoma society…,10
Honored to have been accepted into the Leukemia & Lymphoma Society National Capital Chapter…,10
"#MagicalMonday 14 year-old Colton from Marshall, VA is battling leukemia & wished to have a camper #WishGrantedpic.twitter.com/NFKZDmhwFm",10
Spoke at one last event for the Leukemia and Lymphoma Society a… …,9
Tonight at the Leukemia Texas event at The Rustic with …,9
#EatChipotle for #LLS today. Let them know you are eating for Leukemia and Lymphoma and they…,9
Come on down for Happy Hour to Salon Restaurant by Sucré to Sip for a Cure for the Leukemia &…,9
National Leukemia Awareness Month #PrayForACure @ Town Lake at… …,9
What causes severe bone cancer lymphoma and leukemia,9
Check up time with my favorite oncologist! #cancerspecialistsofok #leukemia #cml #hardcoeur…,9
Rooting for that “win” against blood cancers ! #LLSMSLA #somedayistoday #bcam @ The Leukemia…,9
Light the Night for Leukemia and Lymphoma @ St Louis - Forest Park …,9
We will be at Angels Stadium in Anaheim today to help support the Leukemia Society. A portion of…,9
"SEPTEMBER IS BLOOD CANCER AWARENESS MONTH! Leukemia & Lymphoma Society provides resources, FDA…",9
I'm at MD Anderson Cancer Center Hospital Wing Leukemia Unit,9
"More than 6,000 school-age children are affected by leukemia and lymphoma each year. These blood…",9
"SEPTEMBER IS BLOOD CANCER AWARENESS MONTH! Leukemia & Lymphoma Society provides resources, FDA…",9
Working together towards a cure ! #LLSMSLA #somedayistoday @ The Leukemia & Lymphoma Society…,9
You can help change this ! #LLSMSLA #somedayistoday #beatcancer @ The Leukemia & Lymphoma…,9
"Hadlee was diagnosed with Leukemia and is currently in treatment. Please send her your support,…",9
who was healed of #leukemia as a child praying for our Titus! Thanks…,9
"SEPTEMBER IS BLOOD CANCER AWARENESS MONTH! Leukemia & Lymphoma Society provides resources, FDA…",9
"Come see us at the Rec Center on the 3rd floor, 12pm-4pm to help find a cure for Leukemia and…",9
"SEPTEMBER IS BLOOD CANCER AWARENESS MONTH! Leukemia & Lymphoma Society provides resources, FDA…",9
"""Someday is today"" We're proud to support Towne Properties' efforts to raise money for Leukemia…",9
"SEPTEMBER IS BLOOD CANCER AWARENESS MONTH! Leukemia & Lymphoma Society provides resources, FDA…",9
"Leukemia and Lymphoma Society leadership committee meeting (@ Jackson Walker L.L.P in Austin, TX)",9
Working towards a world free of cancers . #somedayistoday #LLSMSLA #bcam @ The Leukemia &…,9
We can #BeatCancer ! #MissionMonday #LLSMSLA @ The Leukemia & Lymphoma Society…,9
"SEPTEMBER IS BLOOD CANCER AWARENESS MONTH! Leukemia & Lymphoma Society provides resources, FDA…",9
Leukemia Feather Ribbon tattoo on stonerrichie by NeedleZ FOLLOW: tattoo by…,9
"13 years ago, the Lord set me free from leukemia. 13 years later and… …",9
Sticking his tongue out at Leukemia!! Today he is getting blood and platelets. His platelet…,9
"Leukemia Keeps Woodland Boy from Playground, So Make-A-Wish Built Him His Own",9
"Back to grind this morning with Dr. Pemmaraju, leukemia doc mdandersoncancercenter! Follow his…",5
I said I wasn't going to do it but I had to get some crawfish in suport of Leukemia…,5
Me and my beautiful wife last night at the Leukemia Lymphoma society Man/Woman of the year…,5
#flashbackfriday #friday My maternal #grandmother who passed from #leukemia when my #mom was 5.…,5
"Celebrity Guest Bartender! Jason and I raised close to $1,000 for the leukemia/lymphoma society…",5
How a Catonsville school is helping a 7-year-old student battle leukemia,5
This beautiful Model survived Leukemia. What a blessing! #divadynastymagazine #chubiiline…,5
Memorial Day Weekend FUNdraiser benefiting the Leukemia & Lymphoma… …,5
"A thing of beauty and purpose! #Repost of Team Dave, this month's beer benefiting the Leukemia &…",5
RIOS STRONG Battle of Leukemia... We love you #battleukemia #riosstrong…,5
"A few months ago, Nathaniel was in bad shape, battling Leukemia. We were all VERY worried about…",5
"The Leukemia & Lymphoma Society Formal Gala was very inspiring. That, mixed with the fact that…",5
"Ryan Kerrigan kicking off today's Leukemia Charity Golf Tournament. Great cause, great…",5
All proceeds from this event benefit the Austin Leukemia and Lymphoma Society via Dr. Walden's…,5
"""Leukemia sucks. Donate today."" #whathesaid #LLS #fundraiser #fightingbloodcancer pic.twitter.com/eXP27YegYZ",5
Young boy who survived Leukemia meets bone marrow donor,5
Mark and Gary back together again.. Putting for a great cause leukemia and…,5
"Yeah, we can clean up a little bit: Had a great night at the Formal Gala supporting the Leukemia…",5
Amazing end to an epic 10 week campaign for the Leukemia & Lymphoma… …,5
Come out today to Alamo Beer Co. and support my Leukemia & Lymphoma Society fundraiser! Check out the silent… …,5
"Leukemia and Lymphoma fundraiser, tonight at Mac a Doos in Hilliard!… …",5
8-Year-Old Battling Leukemia Gets Disney World Wish Granted,5
Congrats to ZCHS for raising so much money for Leukemia society.collstagram annieleonardd12,5
Leukemia and Lymphoma Society Fundraiser in MKE with Marcus and Crystal! Thank you! @ Mo's Irish…,5
Out at a charity event for a little girl fighting leukemia <3 @ TGI Fridays Cross Lanes,5
Radiant Title and Cindy Ibson care abiut The Leukemia and Lymphoma Society. ! @ TALBOTS,5
Come on out until 7:00. Big sale for The Leukemia and Lymphoma Society. @ TALBOTS,5
Leukemia & Lymphoma Society: Man & Woman of The Year 2016 Gala (at pic.twitter.com/OtZ7M7vCF5,5
Leukemia & Lymphoma Society Benefit: Man & Woman of the Year 2016 (@ Renaissance Cleveland Hotel -,5
Superfan w/leukemia who met her idol at the is beating the odds again,5
It was such an honor for NEST Socal Group to be invited to the The Leukemia & Lymphoma Society's…,5
Men's basketball | Capital's Damon Goodwin back on job after season lost to leukemia,5
Just spent hours at a call-a-thon for the Woman of the Year campaign for the Leukemia and…,5
A VIP Celebrity Stand Up Fund Raiser @ Hollywood IMPROV for Leukemia Lymphoma Society (LLS) &…,5
Once again it's time for the Leukemia & Lymphoma Society's (LLS) Man & Woman of the Year…,5
Bourbon Dinner for Leukemia & Lymphoma Society @ Hops & Fire Craft Tap House,5
Drinking for Leukemia & Lymphoma (aka Corey) while diving hard into the first real book I've…,5
"I'm at The Leukemia and Lymphoma Society of Indianapolis in Indianapolis, IN",5
Cool picture from the charity show raising money for Leukemia. Such a great event. #SanDiego,5
Come on out and support The Leukemia and Lymphoma Society! @ Oak Ridge Bowling Center,5
Attending the Leukemia and Lymphoma Society's Man and Woman of the Year Gala this evening. It's…,5
"Figures. Kid with leukemia announces Denver is taking Lynch, who made his name in the city that helped find a cure.",4
"Help us fight Leukemia next Saturday, May 7th! Fight Club charity workout - all proceeds go to…",4
Great time w/ a good group!!Golfing for Leukemia & Lymphoma society. Good work putting it all…,4
Amy was diagnosed with leukemia in 2008 and in 2011 she went into remission. Ride with Emilio…,4
