tweet_text,month_of_tweet
#leukemia is now trending in #Ottawa,3
My parents get to sleep in a normal bed for the 1st time in a month tonight! Pretty excited! #Cancer #AML #leukemia pic.twitter.com/U73smrpxNh – at Phoenix Children's Hospital,3
"Splenda linked to leukemia, study finds KSATnews",3
New study links Splenda to leukemia …,3
"6-year-old B.C. boy, sick with an aggressive form of leukemia, desperately needs a bone marrow donor",3
#nationalpancakeday we #donated to support #cancerresearch for #children #leukemia #lymphoma…,3
In Part 2 of our visit to Shadow Cats we talk about the care received by cats with feline leukemia. …,3
#Repost with repostapp. ・・・ First time...some fundraising benefit the Leukemia &…,3
This guy is a The Leukemia & Lymphoma Society CT Westchester Chapter Man of the year Candidate?!…,3
Support my candidate for Man of the Year for the Leukemia & Lymphoma society!! #cancersucks…,3
4 hours left to support Mikey Betz raise money for The Leukemia & Lymphoma Society! Raffle…,3
2015 Hartford ComiCONN was the first time I met 2016 The Leukemia & Lymphoma Society CT…,3
Bowling for leukemia with the #family @ Boonton Lanes Bowling Alley,2
Enjoyed playing Rock For the Climb and supporting the Leukemia and Lymphoma Society. @ Love and War,2
The perfect class to come back to!! #fundraiser #leukemia #helpingkidswithcancer #fightlikeagirl…,2
Race to Anyplace Raising 140k plus for leukemia yesterday So awesome!!! @ Heinz Field,2
Robert Gowney Junioring for a great cause. A pleasure supporting the Leukemia & Lymphoma Society…,2
"He beat leukemia. Now, he's back on the mat wrestling alongside his brothers at Univ of Indianapolis.",2
Leukemia & Lymphoma Society Student of the Year Awards & Silent Auction (@ Loews Philadelphia Hotel),2
racing to the finish line to beat leukemia @ Children's Healthcare… …,2
Joe’s fiercest opponent was leukemia. The match lasted 3½ years. Joe won.,2
My hero. #mothersarethebest #selfie #momentos #amlsucks #leukemia @ Bootheel,2
"#mom #warrior #leukemia #loveher #prettywoman @ Prairieville, Louisiana …",2
Everybody come to The Soda Shop tomorrow night between 6-8pm to raise money for the Leukemia…,2
"A quick fly by (@ NYPH-WCMC Division of Hematology-Oncology Clinical Trials Office: Leukemia Team in New York, NY)",2
"Hey guys, make sure to donate money to the Leukemia Lymphoma… …",2
So much fun at the Meyerson Symphony Center yesterday for the Leukemia Lymphoma Society…,2
So incredibly proud of my dear friends mrsgbetts and co-chairs of the Leukemia &…,2
"Alleviate prostate pain...Fights lung, colon, prostate, breast, and leukemia cancer…",2
Help my 8th grade homeroom win our school's Pennies for Patients drive to benefit the Leukemia &…,2
Today this beautiful girl is 3 years off of treatment. & leukemia… …,2
"I was 12 yrs old paid S.S. tax digging worms, now have Chronic Lymphosytic leukemia from pesticides and medically in debt",2
"Same dr & hosp.our beg richer our love, sicker his leukemia God is @ top of our love pyramid for 33 yrs he's mind & I'm his.#LoveNotes2016",2
#hatday #les #leukemia @ Lancaster Central School,2
"Meet Liv Steiner or ""Brave Livy!"" Livy is a two years old battling Leukemia! On February 27th we…",2
Please pray for our friends. A wife and mother passed away from complications of leukemia last…,7
Loving my new home. Great views. Sookie loves it. We love it. 1 downfall. Mother has leukemia. (@ Twp of Harmar),7
#chemodone #thiskidsurvived #LEUKEMIAlost #LEUKEMIA @ Children's Healthcare of Atlanta-Egleston-ER,7
"Dear Leukemia, you picked the wrong body to mess with. I hope you… …",7
The many faces of bloodcancer . #somedayistoday #LLSMSLA #beatcancer @ The Leukemia &…,7
One of my favorite nights; the Annual Meeting for the Leukemia & Lymphoma Society - Illinois…,7
One of my favorite nights; the Annual Meeting for the Leukemia & Lymphoma Society - Illinois…,7
Let's talk about #Lymphoma . #LLSMSLA #bloodcancerawareness @ The Leukemia & Lymphoma…,7
"An estimated 173,000 Americans will be diagnosed with leukemia, lymphoma or myeloma in 2017, and…",7
A most unusual #golftournament in support of #lymphoma and #leukemia research here at Golf UFO…,7
“ New leukemia treatment wins endorsement of FDA advisers pic.twitter.com/71UHlTRCxf” Great news.,7
Working tirelessly towards a #cancerfree world. #LLSMSLA #somedayistoday @ The Leukemia &…,7
Dr. Aaron Schimmer uses #CRISPR to better understand the process of #leukemia and help stop it. #Immunology applications coming – at MaRS Discovery District,7
Who said that leukemia can't and won't bow to the name and blood of JESUS ... This is why I just…,7
Had an amazing weekend and a successful Leukemia Cup Regatta! Alway loving getting back in my…,7
Cure Leukemia once and for all! @ Poelker Park …,7
Join me in sending prayers to Chris Bradley My story today on his leukemia battle,6
#lcbc is using their hands and hearts to provide essentials to a child with #leukemia and their…,6
"Leukemia Cup 2017 J/70 1st Place Winners! Way to go, guys! @ Houston Yacht Club",6
U2. Meeting The Edge. Speechless. Inspired. Spectacular. #U2 #edge #theedge #leukemia…,6
The Leukemia and Lymphoma Society of Birmingham held their finale last Saturday and these young…,6
1 MONTH GONE!!! Today officially marks 1 month of my battle against leukemia. I'd say I am…,6
Tumbler we Pro Lined for a special friend of ours. #breastcancer #leukemia…,7
At Moffitt Cancer Center for my quarterly visit - Turns out I still have Leukemia. It also turns…,7
Charity BBQ in support of Leukemia & Lymphoma with nephews Mark and Nicholas @ Sweet Obsessions…,7
Condars New Life Team for Leukemia Awareness Benefit. Provides transportation and hotel…,7
Celebrating Natasha's accomplishments during the Leukemia & Lymphoma Society Man Woman of the…,7
Went to the kickoff luncheon for #lightthenight walk for Leukemia &… …,7
Family thanks officers after iPad given to child with leukemia,7
"Penn Police officers ""make things right"" for young girl diagnosed with leukemia",7
"Philly Police officers ""make things right"" for young girl diagnosed with leukemia.",7
Today we found out that my dads cousins child has leukemia and has… …,7
Huge shout out to Jeff Terry and everyone that came out to support the Leukemia and Lymphoma…,7
"Red, White and Booze 4 on the Shore Summer Crawl benefiting the Leukemia Lymphoma Society in…",7
A local boy battling #Leukemia! #HealthyLiving,7
Leukemia can't take away your joy.Craig Sager @ FedEx Field - Home of the Washington Redskins,7
Me and Little Bits. @ Chalet Brannan Leukemia Foundation,7
U.S. Rep. Ted Poe diagnosed with leukemia,7
"Today, Ken Shmarak would have been 82 years old. Leukemia took him away from us way too early,…",7
"- while the word 'hilarious' isn't usually associated with leukemia, Gaige's appetite due to the…",7
DeeDee testifying today of being Dr Verified HEALED & Leukemia FREE during our time of Foot…,7
I want you to meet my mommy. Her name is Elsa and she was 64 when leukemia claimed her life.…,7
"Terminally ill toddler, Stevie Wayne Matthews, dies of Leukemia",7
Catch us on #BenFM 95.7 in two weeks talking about The Leukemia and Lymphoma Man/Woman of the…,7
Smoothie Whirl'd is excited to announce that we are once again fundraising for the Leukemia &…,7
Monster trucks gather to support 2-year-old boy with leukemia …,7
Monster truck rally underway for toddler battling incurable form of Leukemia -->,6
Benefit for 2y/o leukemia patient Stevie Wayne. He's not strong enough to be here today. pic.twitter.com/AeKQmRj7po,6
#mom #loveher #warrior #leukemia #chemo @ Our Lady of the Lake… …,6
Looks like got a second #catcher in the family now. #LeahStrong #Leukemia #FightLikeAGirl.…,6
DREAM finish for leukemia challenge,6
DREAM Finish for Leukemia Challenge,6
Ottawa Citizen: US clears breakthrough gene therapy for childhood leukemia,9
"St. Joseph's/Candler - Leukemia Cup - Run for Jane 10k - Savannah, GA - I took first overall out…",9
US clears breakthrough gene therapy for childhood leukemia,9
"Today is the first day of Fighter•Friday Meet Gabriella, she was diagnosed with leukemia a…",9
US clears breakthrough gene therapy for childhood leukemia …,9
The FDA Just Approved the First 'Living' Therapy to Treat Childhood Leukemia …,8
US clears breakthrough gene therapy for childhood leukemia,8
FDA approves first-of-its-kind “living drug” for childhood leukemia,8
"Great supporting OFHS Varsity Soccer, #00, and fighting for a cure! #leukemia #soccer #goalie…",8
"Revolutionary gene therapy approved for leukemia — at $475,000 price tag pic.twitter.com/k6yIYf2iOm",8
U.S. clears first “living drug” for tough childhood leukemia,8
FDA approves first 'living drug' for tough childhood leukemia -- …,8
"Revolutionary gene therapy approved for leukemia — at $475,000 price tag pic.twitter.com/Mv9wif6fYE",8
"September is Blood Cancer Awareness month. If you know anyone living with leukemia, lymphoma or…",8
#Repost Little Caiden was diagnosed with leukemia and We teamed up with…,8
Leukemia cup in full force. #leukemiacup2017 @ Columbia Yacht Club …,8
#cancersurvivor #cancercouldntstopAJ #LEUKEMIA #cancersucks @ Children's Healthcare of…,8
Our mission. #LLSMSLA #leukemialymphomasociety @ The Leukemia & Lymphoma Society…,8
So this guy Ray Johnson played for the Dallas Mavs & beat leukemia. (at pic.twitter.com/dK6p7EQTp2,8
Volunteering for Leukemia & Lymphoma Society's Team in Training this morning. Go Team LLS!!,8
Ladies getting excited about fundraising for #lightthenight for The Leukemia Lymphoma Society…,8
Action packed day that included learning how to tango dance from a leukemia patient and…,8
Wonderful evening listening to survivors of leukemia & lymphoma! We'll celebrate more at…,8
My baby boy Scooter suffered with Leukemia and was plagued with… …,8
#FeelGoodFriday Local wish kid Danny is fighting leukemia & wished to go to Walt Disney World Resort! pic.twitter.com/yzGL6qp9b6,8
As a part of the Leukemia & Lymphoma Society’s Random Acts of Light Campaign—an initiative…,8
The War is Almost Over I can feel it in my BLOOD!!!! Leukemia Got Nothing On ME My MONDAY…,8
In this fine morning Supporting the Fast Foward 5K run for #leukemia #FastFoward5k #DC #DMV…,8
A you and your very sweet note left for a brave young girl facing leukemia . Stay strong…,8
"#Shingles are by far worse, then anyone can explain!!! Then add Leukemia and now Found out as…",8
"Leukemia Lymphoma Society Support Group! (@ Florida Cancer Specialists & Research Institute in Lady Lake, FL)",8
Left-6/19 Right-7/31 Many don't know this back in April my Leukemia came back and really kicked…,8
Four-year-old girl welcomed back home after her long battle with leukemia: …,7
"Leukemia & Lymphoma Society Support Group Time! (@ Florida Cancer Specialists & Research Institute in Lady Lake, FL)",3
Got my pancakes for #NationalPancakeDay and donated to one of my favorite orgs - The Leukemia &…,3
We're live at the IHOP in Dundalk!National Pancake day benefits the Leukemia & Lymphoma Society. WJZ at 6:15! …,3
"As my Stepfather struggles with #leukemia and recovering from a #stroke, he reads to me in…",3
Last evening at The Red & White Ball. We are proud supporters of The Leukemia & Lymphoma Society…,3
Sick Nala update: no kitty leukemia but she's running a high temp. She's been pumped full of…,3
Child with terminal leukemia gets dream puppy,3
So proud of my nephew for winning 2017 Leukemia & Lymphoma Student of the Year Award…,3
Excited to kickoff my 4th campaign for the Leukemia & Lymphoma… …,3
Fight Cancer for Chloe kicks off today! I am raising money for Leukemia and Lymphoma Society…,3
San Antonio is one of a few cities across the country treating a new form of Leukemia. …,3
New strand of leukemia found in San Antonio child. Story at 6:00 on News 4 San Antonio …,3
"It's Fat Tuesday , Happy Mardi Gras everyone ! #mardigras #nola #LLSMSLA @ The Leukemia &…",2
"Fighting leukemia to the point When Everyone Survives! (@ The 1818 Club in Duluth, GA) pic.twitter.com/HzlCNZ910m",2
"CHEO patient, diagnosed with leukemia, has several tricks up his sleeve — and puts them to good use…",2
"Middle Mediastinal Mass -20% of mediastinal masses -Adenopathy (Usually Leukemia/lymphoma, also TB) -Foregut Duplication #CPPS2017 #PulmCC",2
anterior mediastinal Masses -Lymphoma/Leukemia most common -Germ Cell Tumors (85% Teratoma) -Thymus #CPPS2017 #Tweetiatrician #PulmCC,2
5th Annual Pasta Dinner Fundraiser for Team Shiseido benefiting Leukemia & Lymphoma Society! …,2
"Police Recruit travels 1,300 miles to donate bonemarrow to a 9 year old Italian boy diagnosed with leukemia.…",2
We are taking steps to make someday today. #talkaboutittuesday #SomedayisToday @ The Leukemia &…,2
"Melissa learned she had leukemia. With the help of family, friends, and co-workers, their three kids got to school…",2
It was a wet and cloudy day at the AYC Leukemia Cup and Birthday Regatta #sailing #sailboats…,2
day 1 in the leukemia unit at the Kay Research and Care Center at… …,2
"We'll miss you, Norma: 89-year-old leukemia patient who moved in with neighbor dies",2
"#Throwback to the #amazing taylorswift when she visited 6 year old #Leukemia Patient, Jordan and…",2
From raising money for The Leukemia and Lymphoma Society for our… …,2
Study funded by CU Health says kids living near oil/gas development have higher rate of leukemia Denver7 News,2
this sweater was 95 cents @ Leukemia Texas Donation Drop-off Center,2
"this is Ashley, she is currently in a fight with Leukemia, it was so… …",2
"A Miami family is searching 4 help in SA. Briana, a 12 y/o with Leukemia, needs a bone marrow match! Blood drive un…",2
What is #leukemia and #lymphoma ? #LLSMSLA #LeukemiaandLymphomaSociety @ The Leukemia &…,2
The Sagman family thoughts and prayers are with young Connor Broadrick as he fights Leukemia .…,2
Photographing the Leukemia & Lymphoma Society Big Climb event today (@ Capella Tower) pic.twitter.com/fre84o3MF6,2
Having the Feline Leukemia virus makes the road little warrior Trinket and his trusty steed…,2
"Leukemia Patient Tases Cop, Checking Off Bucket-List Wish",1
"Leukemia Patient Tases Cop, Checking Off Bucket-List Wish",1
Police help Ohio teen with leukemia fulfill bucket list dream of using stun gun,1
Happy Holidays from your Louisiana/Mississippi Leukemia and Lymphoma Society Family. Thank you…,12
"Who inspires Steph Curry and Andrew Luck? Brody Stephens, a 7-year-old boy battling leukemia.",12
Thanks again elks_hockey for helping us raise awareness for #Leukemia What a great game and…,12
Owings Mills 5-year-old battling leukemia becomes a superhero for a day.,12
Owings Mills boy with leukemia cheered on by Ravens players and other public figures as he becomes SuperKaheem.,12
I am honored to be a candidate for Man of the Year for Leukemia &… …,12
"Teenaged CHEO leukemia patient completes 1,152 doses of chemo ottnews",12
Kerri Walsh Jennings meets Olentangy Liberty student-athlete who fought leukemia,12
Come out and support #Macstrong and the Leukemia Research Foundation… …,12
Join me tonight from 8 to 10 pm at the City Tap House Logan Square for the Leukemia & Lymphoma…,12
Craig Sager dies at 65 after battle with leukemia -,12
Man dies of leukemia hours after getting married,12
EXCITING FINISH FOR 2016! The SISI's Quincy Nathaniel Pedew Leukemia Cancer Initiative will…,12
To a world without blood cancers! #somedayistoday #LLSMSLA #bloodcancer @ The Leukemia &…,12
This Wednesday help us help a young girl with A.L.L Leukemia pic.twitter.com/S0w6RnaS8N,12
Girl with leukemia now has a four-legged friend,12
Girl with leukemia now has a four-legged friend,12
Our baby girl was diagnosed with leukemia Sunday morning. It's going to be a long road ahead…,12
His family and friends threats.me because he is ill im fucken sick with leukemia,12
5 Shelbyville middle school administrators will be camping on roof to raise $ for student with leukemia. Story on… …,12
#Research towards a #cure . #LLSMSLA #Somedayistoday @ Leukemia & Lymphoma Society,12
We are heartbroken to share that our friend Sebastian has relapsed leukemia for the second time.…,12
OperationNoel: 11-year-old fighting leukemia for second time,11
"Just days before he was diagnosed with leukemia in 2015, I photographed DiMantae Bronaugh during…",11
"As our city lost a bright promising young man to Leukemia, we all pray and morn together #RIP…",11
"Please consider a gift today to the Leukemia & Lymphoma Society. Today, all donations will be…",11
It's #givingtuesday !! Donate to Leukemia and Lymphoma Society or any organization today if you…,11
The Naval Academy announced the death of Midshipman First Class senior Jason Jablonski after he battled leukemia.,11
"Norma Rivera remembers the exact date her daughter was diagnosed with leukemia: Aug. 21, 2015.",11
I visited Paulie's Penguin Playground. It's a fundraiser to fight leukemia. @ Paulie's Penguin…,11
Pals-Please help to bring joy to sweet Jolie who is 9 yrs old & battling leukemia. Post a pic…,11
Mother accused of injecting feces into son's IV during his leukemia treatment abc13,11
Happy Thanksgiving ! From our LLS Louisiana/Mississippi Family to yours! @ Leukemia &…,11
An Indiana mother allegedly injected feces into her son’s IV bag while he was receiving treatments for leukemia.… …,11
GoldenStateWarriors star Steph Curry visits boy with leukemia at hospital - ABC13,11
Just posted a photo @ The Leukemia & Lymphoma Society - Gateway Chapter,11
Stephen Curry stuns 7-year-old Leukemia patient with hospital visit »,11
Stephen Curry stuns 7-year-old Leukemia patient with hospital visit,11
It's been a whole year since my angel passed away from leukemia. I… …,11
"My little man, Landry, turned FOUR yesterday! I was raising money for Leukemia and Lymphoma for…",11
Newark Police Department helps 16-year-old girl with Leukemia cross wish off her bucket list,1
Designer Ruby Mac with the stunning TBW Model at the Leukemia and Lymphoma…,1
Young actor asks 89-year-old neighbor with Leukemia to move in with him nbc4i,1
Lymphoma and Leukemia Awareness @ Bank of America Plaza,1
Designer Kelly Dumpstar with the stunning TBW Models for the Leukemia and Lymphoma Society…,1
Designer Ruby Mac with the stunning TBW Models for the Leukemia and Lymphoma Society Runway For…,1
Designer Ruby Mac with the stunning TBW Models for the Leukemia and Lymphoma Society Runway For…,1
GOOD NEWS: Young actor invites 89-year-old neighbor with Leukemia to move in with him (Photos via Chris Salvatore)… …,1
The #Leukemia & #Lymphoma Society #bigdclimb2017 we made it! Team #LJMarks #findacure…,1
Siblings collect 1 million soda tabs to help brother with leukemia.,1
We support #leukemia #awareness #origamiowl #buzzyourstory Perfect way to express yourself and…,1
Proud to be part of Mid TN Leukemia & Lymphoma Society in 2017! @ Grand Ole Opry,1
"This is Grayson. Grayson was diagnosed with Infant T-Cell Acute Lymphoblastic Leukemia, a type…",1
Honorary 8-year-old deputy dies after battle with leukemia,1
Mary + Gary + Katie at Leukemia Cup Kickoff Party @ Southern Yacht Club …,1
EMS KAY Club raised over $260 dollars for The Leukemia Foundation. @ El Dorado Middle School,1
Family bands together to help father fight rare form of leukemia kprc2,1
Team Zephyr @ Leukemia Cup Regatta Kick Off Party @ Southern Yacht Club …,1
#talkaboutittuesday #LLSMSLA #raise4LLS @ The Leukemia & Lymphoma Society…,1
"Siblings collect 1 million pop tabs for brother, 4, with Leukemia",1
"Partnered with The Leukemia & Lymphoma Society, Team in Training & I'll be officially running…",1
Siblings collect 1 million pop tabs for 4-year-old brother battling leukemia,1
When you #support The Leukemia & Lymphoma Society you not only save the lives of #blood cancer…,1
"Leukemia and Lymphoma Society Winter Cocktail (at in Austin, TX)",1
Working #together towards a free of #bloodcancers ! #beatcancer #LLSMSLA @ The Leukemia &…,1
"The Leukemia Lymphoma Society - Polo For a Purpose Event in Wellington, FL. With Brandon…",1
Contaminated military housing could be causing leukemia:… pic.twitter.com/G72yl5Ww8S,1
"As a candidate for 2017 Leukemia and Lymphoma Society Woman of the Year, I would like to host a…",1
"A01354 [NEW] Provides a program to promote leukemia, lymphoma and myeloma research, education and treatment and e...",1
"First tweet everr :) Main goal for 2017 is to get people to know what APLASTIC ANEMIA is. & how its just like leukemia, but no one knows!? – at Select Specialty",1
Carrollton Elementary Class Raises Funds For Leukemia & Lymphoma Society,1
Carrollton Elementary Class Raises Funds For Leukemia & Lymphoma Society,1
"AJR135 [NEW] Designates April 19th as ""Acute Myeloid Leukemia Awareness Day.""",1
"SJR96 [NEW] Designates April 19th as ""Acute Myeloid Leukemia Awareness Day.""",1
"Mile post 23. Yea it's cold, 40°. #rundisney #hollywoodstudiosdisney #leukemia # lymphoma…",1
"S00970 [NEW] Provides a program to promote leukemia, lymphoma and myeloma research, education and treatment and e...",1
I made this custom order for a customer for Leukemia awareness. @ Lotus Blossom Boutiques,1
Houston Congressman Ted Poe in remission from leukemia khou hounews,1
Volunteering for Leukemia & Lymphoma Society 5k @ #Epcot #rundisney @ Epcot - Walt Disney World,1
"My little 12.5 lbs shelter baby got neutered, tested negative for Feline leukemia & FIV and…",1
"Mesa student denied graduation by leukemia finally graduates, meets donor",1
Florida family wins fight to bring son to Philadelphia for experimental leukemia treatment,12
The key to early detection of childhood leukemia might be found in thousands of tiny fish.,12
HEAWARMING: Child with leukemia fulfills dream of conducting orchestra,12
Child with leukemia fulfills dream of conducting orchestra,12
Wayne State zebrafish might hold key to fighting leukemia,12
A 7-year-old boy battling leukemia had his dream come true last week when he conducted an orchestra. ABC13… …,12
The child leukemia survival rate has increased from 6% to 94% since St. Jude Children's research…,10
Craigsville Elementary rallies around leukemia victim pic.twitter.com/I17Bj4a8QM,10
Craigsville Elementary rallies around leukemia victim pic.twitter.com/RY7glLlgk1,10
In Jehovah God we trust hello my blessed framily Please donate for my Leukemia Night Walk in San Antonio #ellenshowpic.twitter.com/VWD8rvRWVM,10
Every white light is a Leukemia or Lymphoma survivor! @ Rumsey Playfield,10
"Light the Night NYC, Supporting the Leukemia Lymphoma Society @ Central Park",10
"Turning in donations, picking up shirts and being inspired to #domoregood @ The Leukemia &…",10
Local peeps....we are collecting pennies for the Leukemia&Lymphoma Society. Drop off your…,10
Dozens of Irish cancer patients testing new leukemia treatment #cancer…,10
Sweets & Meats BBQ will be donating a portion of our sales to the Leukemia & Lymphoma society…,10
Honored to have been accepted into the Leukemia & Lymphoma Society National Capital Chapter…,10
"#MagicalMonday 14 year-old Colton from Marshall, VA is battling leukemia & wished to have a camper #WishGrantedpic.twitter.com/NFKZDmhwFm",10
Spoke at one last event for the Leukemia and Lymphoma Society a… …,9
Tonight at the Leukemia Texas event at The Rustic with …,9
#EatChipotle for #LLS today. Let them know you are eating for Leukemia and Lymphoma and they…,9
Come on down for Happy Hour to Salon Restaurant by Sucré to Sip for a Cure for the Leukemia &…,9
National Leukemia Awareness Month #PrayForACure @ Town Lake at… …,9
What causes severe bone cancer lymphoma and leukemia,9
Check up time with my favorite oncologist! #cancerspecialistsofok #leukemia #cml #hardcoeur…,9
Rooting for that “win” against blood cancers ! #LLSMSLA #somedayistoday #bcam @ The Leukemia…,9
Light the Night for Leukemia and Lymphoma @ St Louis - Forest Park …,9
"Thank you to our neighbors, The Leukemia and Lymphoma Society, for finding treatments and cures…",9
I'm at MD Anderson Cancer Center Hospital Wing Leukemia Unit,9
"More than 6,000 school-age children are affected by leukemia and lymphoma each year. These blood…",9
Charity mini golf for Leukemia & Lymphoma society. Turtle back zoo / Essex county safari mini…,9
Working together towards a cure ! #LLSMSLA #somedayistoday @ The Leukemia & Lymphoma Society…,9
You can help change this ! #LLSMSLA #somedayistoday #beatcancer @ The Leukemia & Lymphoma…,9
"Hadlee was diagnosed with Leukemia and is currently in treatment. Please send her your support,…",9
who was healed of #leukemia as a child praying for our Titus! Thanks…,9
"Come see us at the Rec Center on the 3rd floor, 12pm-4pm to help find a cure for Leukemia and…",9
"""Someday is today"" We're proud to support Towne Properties' efforts to raise money for Leukemia…",9
"Leukemia and Lymphoma Society leadership committee meeting (@ Jackson Walker L.L.P in Austin, TX)",9
Working towards a world free of cancers . #somedayistoday #LLSMSLA #bcam @ The Leukemia &…,9
We can #BeatCancer ! #MissionMonday #LLSMSLA @ The Leukemia & Lymphoma Society…,9
Leukemia Feather Ribbon tattoo on stonerrichie by NeedleZ FOLLOW: tattoo by…,9
"13 years ago, the Lord set me free from leukemia. 13 years later and… …",9
Sticking his tongue out at Leukemia!! Today he is getting blood and platelets. His platelet…,9
Smiling Stu Schwartz joined MAJIC 100 co-host Angie Poirier this a.m. after returning from battle w/ leukemia… …,9
Stuntman Stu makes radio return after leukemia battle …,9
"Back to grind this morning with Dr. Pemmaraju, leukemia doc mdandersoncancercenter! Follow his…",5
I said I wasn't going to do it but I had to get some crawfish in suport of Leukemia…,5
Me and my beautiful wife last night at the Leukemia Lymphoma society Man/Woman of the year…,5
Let's beat cancer together! To make a donation to the Leukemia and Lymphoma Society for cancer…,5
#flashbackfriday #friday My maternal #grandmother who passed from #leukemia when my #mom was 5.…,5
"Celebrity Guest Bartender! Jason and I raised close to $1,000 for the leukemia/lymphoma society…",5
How a Catonsville school is helping a 7-year-old student battle leukemia,5
This beautiful Model survived Leukemia. What a blessing! #divadynastymagazine #chubiiline…,5
Memorial Day Weekend FUNdraiser benefiting the Leukemia & Lymphoma… …,5
"A thing of beauty and purpose! #Repost of Team Dave, this month's beer benefiting the Leukemia &…",5
"A few months ago, Nathaniel was in bad shape, battling Leukemia. We were all VERY worried about…",5
The new anatomy of #cancer #leukemia #medtech,5
"Ryan Kerrigan kicking off today's Leukemia Charity Golf Tournament. Great cause, great…",5
All proceeds from this event benefit the Austin Leukemia and Lymphoma Society via Dr. Walden's…,5
"""Leukemia sucks. Donate today."" #whathesaid #LLS #fundraiser #fightingbloodcancer pic.twitter.com/eXP27YegYZ",5
Young boy who survived Leukemia meets bone marrow donor,5
Amazing end to an epic 10 week campaign for the Leukemia & Lymphoma… …,5
Come out today to Alamo Beer Co. and support my Leukemia & Lymphoma Society fundraiser! Check out the silent… …,5
"Leukemia and Lymphoma fundraiser, tonight at Mac a Doos in Hilliard!… …",5
The GNA crew at the Leukemia and Lymphoma Society gala for the LLS Man and Woman of the Year.…,5
