tweet_text,month_of_tweet
Laurent Vogel about cancer as a business! Some companies produce illness and medicine. course in Madrid!pic.twitter.com/zPIv13M6ho,5
"#WHO in #Lyon, #France, specializing in cancer: double thanks for being brave and…",5
In a rainy Madrid the 'Work related cancer & Trade Union action' course begins with part. from 9 countriespic.twitter.com/bvHsv8AeQA,5
Oncologic surgery research a must to move forwad in cancer care …,5
Cancer #contagiousbodies #sergi #exhibition #çağdaşsanat #contemporaryart #itü #opening…,5
"Need a cure for ulcer,pile,stroke,loss weight,cancer call:07062535313 for more info",5
Impose Gala in Stuttgart/Carl Benz Arena fuck cancer #impose #fuckcancer #stuttgart…,5
Impose Gala Stuttgart... f*ck Cancer ... Psa rockzzzz... #impose #gala #stuttgart #aer…,5
Best team..el7amdolellah we got to collect 86000 pounds for the unable cancer patients…,5
"Halo 5 ruined classic Halo games for me. Just tried playing Halo 2, now I have cancer... still better than ebola tbf.",5
♬ 'Tropic of Cancer' - Katie the Pest ♪ pic.twitter.com/nL5DaXJeBF,5
#Ebola Liberia 'Ebola Heroine' Dies of Cancer - Liberian Daily Observer,5
Front-end of 200 tonnes of cancer hadron therapy machinery #carbontherapy #radiotherapy #science…,5
"PDP Chieftain, Chief Tony Anenih Dies Of Cancer In a London Hospital pic.twitter.com/VHmSi2K5cX",5
… One (big) step forward on brest cancer causes research #EUfundedproject #breastcancer,5
"Complementary and Alternative Medicine Still Popular Among Older #Cancer Patients … pic.twitter.com/6A2fLfZQ7Q""",5
Don't give breast cancer story to Natalie Cassidy. Lindsey Coulson aka Carol Jackson been there. Nailed part. Fantastic!.,5
Marijuana helps slow the growth of cancer cells.,5
Doyen. ACCORD12 trial. No benefict of adding Oxplat to capecitabine and in rectal cancer. #ESTRO35,5
01 May + Saint Peregrine Laziosi Patron of Cancer Patients St. Peregrine was born in 1260 at…,5
Philip Poortmans discusses true cancer pt choice for therapy #ESTRO35,5
mention 9th minute for wee boy suffering from cancer,4
Wishing Bimbo Adenuga 'Happy Birthday' from all of us at Optimal Cancer Care Foundation!,4
"Today, my mom is 11 years cancer free love you more than all of the sand on the beach. @ Mommy…",4
"""Beautiful Day"" - #TheEdge meets #PopeFrancis at Vatican's cancer research conference.…",4
"Cancer killed my sister's husbund at 48. And my other sister went through surgery for breast cancer last year, at 46.",4
"“...experts don’t expect to see a big increase in any type of cancer at Fukushima."" #Chernobyl2016 #Fukushima2016",4
complaining is like cancer Stephen covey,4
Dew drops support group meeting. Providing support for cancer patients and families #LCCtalk,4
Even I am starting to be surprised at how deep this cancer goes. Tweeting Goebbels???!!!!! …,4
I'm at King Hussein Cancer Foundation in Amman,4
"Throwback To Pink October Walk, Race & Cycling against Cancer…",4
#Cancer is a cause very near to my heart so during this amazing trip I joined efforts with…,4
"Stakeholders Workshop, Comprehensive Cervical Cancer Prevention & Control (planning & costing) Tool. #C4Pcostingtool",4
Supporting Fighting Cancer with Music event in Limassol Marina. :) #cyprus_on_line #cyprus…,4
"If a man pees on a pregnancy test and it shows up as positive, it may be a sign of testicular cancer. Google facts",4
This cholesterol drug may be effective against prostate cancer' #Healthnews pic.twitter.com/9ukCnhyK7Q,4
T2 Hematologists are making progress. Here are 7 examples in blood cancer: #abcDrBchat vía,4
"“At the bottom of every frozen heart there is a drop or two of love.” -Henry Miller, Tropic of Cancer""",4
Some of the female clinical staff at Lakeshore Cancer Center... We care #happyatwork #wecanican…,4
"“ The mango is the most popular fruit in the world. It also prevents cancer, clears skin and lowers cholesterol.",4
"5. As a result, shisha smokers are at risk of same kinds of disease as cigarette smokers, such as heart disease, cancer, respiratory disease",4
Just posted a photo @ Children's Cancer Hospital Eygpt 57357 …,3
#immunology #chapter #draft #MBfNB #instabook #latex #writer #author #science @ German Cancer…,3
Cancer cells replicates faster than normal cells. A process that occurs between 7-10years of abusing the body. #Raisingkidz #Happeningsradio,3
There is no way one won't have cancer if a 6-hour sleep is not observed everyday. #Raisingkidz #Happeningsradio,3
i have this friend back in sch who claims all carbonated drinks cause cancer when he can't afford a coke,3
Green Tea helps prevent skin cancer. But what else can it do? …,3
Green Tea helps prevent skin cancer. but what else can it do? …,3
"I think that I would move to the next level, from being cancer to actually having cancer.",3
"Lobatan! He no dey hear word"" POPULAR SOUTH AFRICAN GAY SINGER, KOYO BALA, DIES OF AN CANCER (1/2)",3
I'm at King Hussein Cancer Foundation in Amman pic.twitter.com/tb89fEERyt,3
First day (@ Children's Cancer Center in Beirut),3
"By eating the right amount of fruit, vegetables and fibre, up to 4 per cent of all cancers could be prevented pic.twitter.com/Wb2fJ3YeaY",3
ROTFL Gay singer Koyo Bala dies of anal cancer …pic.twitter.com/lnCN2bc6HC,3
South African Gay Artist Who is HIV Positive Died of Cancer of the Anus pic.twitter.com/MZBfPo87Jw,3
"You can take a natural alternative to breast cancer treatment through fruits, vegetables and herbs for prevention and cure. #Happeningsradio",3
"Evelyn had to treat a stage 3 breast cancer condition, a second time within few months of taking fruit juices & vegetables. #Happeningsradio",3
Censorship for cancer #touchthem Join the campaign at …,3
All A #Cancer Want To Do Is Make You Happy .. So Appreciate All The Little Things They Do For You Because Nobody Else Is Going To Do It,3
"#Cancers Can Be Heartless When It Comes To Certain Things , But There Is Always A Good Reason Behind It # #Cancer_Horoscope",3
"Burning plastic materials in open air emmits toxic gases into yhe atmosphere. A major cause of cancer, impotence and asthma. # NOTHANKYOU",3
I'm at King Hussein Cancer Foundation in Amman,3
Cancer Treatment Better Than Chemo - Read here>> …,3
Top 5 Most Common Types of Cancer in Women - Read here>> …,3
8 Foods that Can Cause Cancer - Read here>> …,3
The way from the #hospital gate to the #cancer center .. My everyday #morningview before…,3
"People who consume more pizza may actually be decreasing their risk of cancer.""#fact",2
Wenger is a failure and cancer....An ambitious club WILL get him sacked immediately after this match.,2
Wenger is a cancer......,2
The Governing Cancer of Our Time via in,2
"Group delivers the sum of N105,000 from funds raised to breast cancer patient, Sa’adatu… …pic.twitter.com/o0NPwAKoX2",2
ESN : My prostate cancer was only discovered when a SCORPION stung me in Spain: When editor Gary Jones fell ill…,2
social talk on cancers in #tunisia #tunis with Dr Zarrouk,2
"Photos: Abia state governor takes on cancer patient, Paul Arisa's case …""",2
"God please, heal those with cancer, ameen.",2
Les oncologues ne comprennent pas grand chose...,2
Office of Comely Queen int'l Mother & Comely Model '15 partners with Stand up for cancer…,2
do u like Big Time Rush ? Well they r just like u supercool.on Google I so a list with Famous Cancers you whas there,2
Relief comes the way of 19-year-old breast cancer patient as wife of Bauchi State Governor… …,2
What About #cancer #horoscopes ?,2
I am cancer...lol,2
Remembering post #cancer #mama …,2
"""Gelang Harapan"" for cancer charity idr 100k. Available at… (w/ Gadis & Bagas at [pic] —",2
"Health Ministry: Drugs for cancer,thalassemia, anesthetics,diabetes RanOut cuz KSA siege #WarCrimesOfSaudiArabiapic.twitter.com/fLMZddZbtc",2
mi #bot dice: [link] Watch: 65-Year-Old With Cancer Describes Her Mushroom Trip : Psychonaut …,2
"#socalism is on a par with #cancer, #AIDS and Lenny Henry in this mans world. Is a disease.",2
"Eating strawberries can improve vision and also help to reduce cancer risk.""",2
#TB #SCOPS #57357 #academics #clinical_pharmacy @ Children's Cancer… …,2
those pics from breast cancer are disgusting,2
#Repost suitestpee ・・・ LUNA IS AT HOME IN CANCER & THE SUN ENTERS THE CONSTELLATION OF PISCES…,2
Some dogs can detect cancer...amazing..,2
"The Malboro Man died of lung cancer. Some of his last words were ""Take care of the children. Tobacco will kill you. I'm living proof of it.",2
Study suggests #Exercise may slow #Cancer's progression pic.twitter.com/7XmQnQZOs3,2
Cancer Bats - Rock Cafe Praha 2016 (x) martinezz photography #cancerbats #hardcore…,2
"Some scientists are measuring gravitational waves or curing cancer, other do bollocks pic.twitter.com/arj0reZocp",2
mi #bot dice: [video] (via The guys who did the Motorboating for Cancer video had their donations refunded. : vi.. …,2
"International Childhood Cancer Day, awareness raiser in Novi Sad. #cancersucks…",2
International children living with cancer day 2016.,2
"A positive case of adenocarcinoma pleural effusion, suspected to be metastatic breast #cancer.",2
bbc mentioned this morning that it was positive on 100 lung cancer patients. No mention of control cases or other cancers,2
Results reaching so far about my short flick #ShortGutTheMovie (Gastric Cancer Awareness) has…,2
"Watching Broken Circle Breakdown, a Belgian film about a couple watching their child die of cancer. #SaturdayNightStayinInClub",2
""" “ Men are twice as likely as women to get cancer of the mouth and throat through oral sex, expert reveals",2
CANCER BATS live now on stage! @ Lo Fi Milano,2
there is no word to explain myself after I watched your cancer hospital visit... You are my idol,2
The remedy for cancer and other disease is for us to abscond from eating junk foods. Let go natural so that we can live long.,2
Goodmorning Pistoia ! A rainy day with Breast cancer research week @ Centro Storico Pistoia,2
More calories to burn @ Prince Faisal Cancer Center …,2
Actor Ken Watanabe diagnosed with early stage stomach cancer | The Japan Times … #Giappone #japan,2
Schistosoma hematobium can cause bladder cancer. Clonoschisis can cause cholangiocarcinoma.,2
UV rays cause skin cancers via the formation of pyrimidine dimers. Ionizing radiation disrupt DNA via the formation of free O2 radicals.,2
"so much fire is not good for the Clima, stopp this! War zone, is cancer zone, all fool withe poison! pic.twitter.com/TP7p3Ba68c",2
"U go know "" You can tell me anything causes cancer O.. Sha don't tell me Suya does.. Make E dey cause Ebola Suya is Bae alw",2
Actor Ken Watanabe battling stomach cancer … #Giappone #japan,2
The Obama administration hopes to spend a total of a $1 billion to fund a cancer “moonshot” in search of cures,2
"Hi, In 1998, I was healed of terminal CANCER. Can you PLEASE RETWEET or QOUTE my story above to HELP give HOPE to...",2
Riyadh:my first work trip since the cancer. This is the cover for my trip book. Love my girls! pic.twitter.com/MYn6jxnkuu,2
"Lost a dear friend to cancer, her funeral will be on my birthday tomorrow feb 7th, I think we…",2
The fight against #cancer is a #call to #everyone. #beautifulfaces #projectpinkblue…,2
“ Depression: cancer’s invisible side effect ” fantastic article to share #stigma #depression everywhere,2
Sahara Group boosts war against cancer with N120m,6
regrann from - SEX & CERVICAL CANCER You will quite often hear that women who…,6
SEX & CERVICAL CANCER You will quite often hear that women who started having sex young or women…,6
Ramadan Kareem for everyone the most beautiful song of Ramadan and cancer patients revealed today ♡ :) :* <3 …,6
"The Lunar Walk for Breast Cancer Support Gibraltar who offer support, information and practical…",6
Thank you to the Breast Cancer Support Group for inviting us to cut the ribbon together with Dr…,6
#HikeToCure #NDU 405 participants hiking to support Children's Cancer Center #Lebanon,6
LOVE IS LOVE #PRIDE2016—NOTHING IS PERMANENT IN THIS WEEK'S TAKE BACK CONTROL CANCER RESEARCH HALTED AS JOBS GO ABROAD AND RACISM RISES ON…,6
"..good, it wld b strng, &UK leavng wld nt cause ths mess. EU is a disease, a cancer. NOONE leaves a floating ship..",6
When life gives your cancer unleash your #innergeek #startrek #command #geeklife #geekgirl…,6
Talking about global cancer communication in a bldg dating back to 1497. asco aiom…,6
What do you know about #cancer? #love #care #checkyourself @ NAF Conference Centre,6
Thanks to MEDICAIDCF CANCER FOUNDATION and RAHMA SADAU MEDICAIDCF…,6
#Birthday #AllTheWayUp #Winning #cancer #greatful @ Pulse Events,6
V is for Victory against breast & cervical cancer in Nigeria! #FreeScreeningFriday…,6
Our hearts sank when we learned that our good friend Cindy had been diagnosed with cancer. Cindy…,6
Former Miss World Contestant Yumara Lopez Dies Aged Just 22 After Losing Fight With Cancer pic.twitter.com/qshZoNqcFn,6
#BestBaldDad A father’s effort to mitigate his son’s insecurity after a cancer surgery left him…,6
Yesterday I lost my only surviving grandparent to lung cancer. He was told that my mother was…,6
"Take that, bad knee, stroke, aneurysm, and cancer x2! He's going stronger than ever. Happy…",6
"Dr. Ramatu Hassan, National Coordinator, National Cancer Control Programme (NCCP) of the Federal…",6
Should be illegal to smoke cigarettes in public. So tired of getting a lung full of cancer when I'm minding my own.,6
#fwas #fwarabs #fwis #fromwhereistand :') @ Children's Cancer Hospital Eygpt 57357,6
Repost from Susan G.Komen: This is the breast cancer survival rate we are striving for in…,6
Meanwhile @ Children's Cancer Hospital Eygpt 57357 …,6
Fuck Cancer Trabajo…,6
"Cancer: ""you need to be by the water to be truly happy. If you find… …",6
#Ramadan Decoration in #Baheya #Cancer center #thisisegypt #this_is_egypt #everydayegypt #Giza…,6
'On Monsanto’s Claims that GMOs are Safe' #Nigeria won't be dumping ground of cancer-causiing GMOs. #Food #NoGMO,6
Bracket foundation in collaboration with and presents cancer…,6
Anticipate Kick off 2.0 // // ...to. Kick against BREAST CANCER :so please…,6
Came across a breast cancer awareness event this morning. The band was actually pretty good.,6
NAFDAC Accused Of Allowing Cancer Causing Tomato Paste To Circulate Nationwide pic.twitter.com/vVZ2HIAw2y,6
Ramadan Kareem for everyone the most beautiful song of Ramadan and cancer patients revealed today ♡ :) :* <3 …,6
""" ""What if the cure for cancer is trapped in the mind of someone who can't go to school?"" pic.twitter.com/I7QFxnL1Jj""truly sad",6
What is this news about the having cancer??? plz confirm or decline the news...,6
BREAKING NEWS: Buhari Diagnosed With Cancer - London Doctor pic.twitter.com/R3HcC62htB,6
WHO CARES FOR YOU I'LL? SORRY TO HEAR YOU CAN DO BOTH. CANCER. THE STORY OF MY FACE AND. WHEN YOU'RE RE WATCHING HANNAH MONTANA AND REALIZE…,6
"Ruhige, unaufgeregte, kluge Zusammenfassung. Cell phones and cancer: 9 things you should know right now - CNET …",6
Cisco's Talent Hub organized a bake sale to raise money for children with cancer. #wearecisco…,6
Let the game begin #challenge #challengeaccepted #crocs #skechers #cancer #mom #love,6
From Bahrain gala dinner to support Saukat Khanum cancer hospital #FawadKhanpic.twitter.com/R8ciKqjc5Y,6
Ramadan Kareem for everyone the most beautiful song of Ramadan and cancer patients revealed today ♡ …,6
"Cancer cure needs Ebola-level action """,6
"It’s the most common cancer in the world. Click to find out: #LCSM #ASCO16 #BMSatASCO pic.twitter.com/1Fx65gCj9q""",6
It's the season ! #ramadankarim @ Children's Cancer Hospital Eygpt… …,6
can u believe it... Eating a virgins cures cancer,6
The last time I was here was when Saturn was in Scorpio and G was diagnosed with breast cancer.…,6
georgia018 with our friends on a 10 k fun run for cancer #odyssea #lacotedorjadore…,6
Run Cancer Rocafort pic.twitter.com/ml6zpl9DC2,6
#Gibraltar Lunar Walk for cancer research tonight I think we got a good slot! @ Gibraltar,6
#TYDanjumaFoundation Free Medical Mission Free Breast &Cervical Cancer screening and treatment. pic.twitter.com/gdWxKQj14b,6
Career Opportunities at National Cancer Prevention Programme ( 13 Openings )… | #MyJobXpresspic.twitter.com/CvboUEfDKf,6
Career Opportunities at National Cancer Prevention Programme ( 13 Openings )… | #MyJobXpresspic.twitter.com/nuzTalhXVW,6
Career Opportunities at National Cancer Prevention Programme ( 13 Openings )… | #MyJobXpresspic.twitter.com/PZpHyJJMpl,6
#FawadKhan at Al Areen Resort Sp in Manama Bahrain to support Saukat khanum cancer hospital pic.twitter.com/PFbPGYsha1,6
"Min For Health has confirmed that HSE has approved the drug Pembrolizumab for reimbursement. Long overdue, welcome news for cancer patients",6
"Afro Juju Musician Shina Peters, Marries New Wife, Abandons Wife Dying of Terminal Cancer pic.twitter.com/nVPLIzPoBe",6
"#cancertalk beinformed #getscreened #lakeshorecares @ Lakeshore Cancer Center,…",6
Soroka Cancer Center - ceramic tiles cladding @ Soroka Medical Center,5
"Millwall, cancer of football stands since the early 70's. …",5
"you do not know silence like a cancer grows, hear my words that I might teach you, take my arms…",5
Tears of joy and love and gratitude as we celebrate Kelly finishing her chemo/radiation and two…,5
"""Beautiful Beginning""... A cancer awareness program for Children living with Cancer organized by…",5
"from FOLLOW Meet Andy. He's 83 Years Young, A Cancer Survivor and absolutely…",5
children cancer camping (@ Sudan National Museum in Khartoum),5
Monographic issue on oral cancer. …,5
niCe day #work #virus_c_project #fun #morning #instagram #instamug #colorful @ Children's Cancer…,5
"arrived Estella, 38,863 steps for mouth cancer, walked the last part with Alex, Alex, Sarah…",5
Cancer by #cancer #damonhellandbrand #zodiac #zodiaco #zodiaque @ Philip LR…,4
"There are three types of skin cancer, and all look different. The following ABCD-Easy Asymmetry…",4
"The mango is the most popular fruit in the world. It also helps to prevent cancer, clears skin and lowers cholesterol.",4
The first owner of the Marlboro company died of lung cancer. WHAT DO YOU EXPECT? Somebody should wise up!!!!,4
Skin Cancer Screening Day - The team #safefuninthesun… …,4
What the Ugandan Health Minister told cancer patients.,4
Please help to by a pet ct machine for cancer hospitel of maharagam in srilanka. pic.twitter.com/lNUx3FmULv,4
Cancer before and after cooking @ Krasnodar,4
Here we go again. #chemotherapy #cancer #1moretogo #almostdone #tired #godisincontrol…,4
"Brazadas por el cancer, do it for ""Cancer"". Registration by…",4
At least once a day your immune system destroys a cell that would have become cancer if it lived.,4
"In all fairness, he did offer me a cigarette. At lease he's willing to share the cancer with me",4
"stop food poisoning please , people got Cancer",4
Medical tattoo fucking cancer #ideafixa #1337tattoos #tattoolife #tattooart #inked…,4
Medical tattoo fucking cancer #ideafixa #1337tattoos #tattoolife #tattooart #inked…,4
Reality Star Daisy Lewellyn Dies From Cancer At Age 36 |,4
This is a Real #Happy #Selfie #Thursday #BMT Day #MSC & #OPD #Team @ Children's Cancer…,4
me squeezing and sucking ur bress will even alleviate cancer Lol,4
my mother won the battle with cancer too. You are the real heroes!,4
this smile could end wars and cure cancer pic.twitter.com/0lLPRr06CS,4
"Breast Cancer, Diagnosis, Treatment, Nursing Care and Current Approachs Symposium.. #memekanseri…",4
i am glad that the check up results are clean :)) what type of cancer did u have?,4
Stand up. Step Up. Save Lives. Stand Up To Cancer and take on our endurance and adrenaline challenge event. #fairieszone,4
Join Me on April 9th as we raise awareness against Breast Cancer. Breast Cancer is the most…,4
Unilag United Against #Cancer - thanks to #accessbank for helping my Foundation…,4
We shall win the fight against cancer! Unilag undergraduates at Makama Bida Hall during the…,4
#zumbatime for Cancer Reseach.....#cityfitmalaga #cityfmmalaga @ Victoria Stadium,4
'Cancer' just started trending with 324123 tweets. More trends at … #trndnl,4
6. #LittleLights 7. April Fool 8. Acepaul Giggs 9. I Want You 10. Cancer 2016/4/2 10:31 WAT #trndnl …,4
6. Debbie 7. April Fool 8. Acepaul Giggs 9. I Want You 10. Cancer 2016/4/2 10:10 WAT #trndnl …,4
Fuck you cancer.,4
6. #ExcuseMe_ABRIZZLE 7. #LetsDiscussEconomy 8. Rest in Peace 9. Cancer 10. Dstv 2016/4/1 21:54 WAT #trndnl …,4
6. #NAIJASLANGS 7. #LetsDiscussEconomy 8. Rest in Peace 9. Cancer 10. Dstv 2016/4/1 21:34 WAT #trndnl …,4
"Celebrities React As Popular Cancer Patient, Deborah ""Debbie"" Osarere Idiagbonya Dies pic.twitter.com/712lbn1O8u",4
It's such a sad end but a glorious exit.. U proved cancer wrong.... We would always love u...…,4
6. #KimaniOffAir 7. Cancer 8. Happy New Month 9. Ifeanyi Ubah 10. No Fine Video By Bigsheff 2016/4/1 20:49 WAT …,4
Debbie Lost To Cancer but Won a Place at the Bossom of the Lord. #RipDebbie,4
6. #KimaniOffAir 7. Bo Itoro Remix 8. Rest in Peace 9. Cancer 10. Happy New Month 2016/4/1 20:35 WAT #trndnl …,4
6. Bo Itoro Remix 7. #MoreThanAPhoneNG 8. Cancer 9. Happy New Month 10. Ifeanyi Ubah 2016/4/1 20:14 WAT #trndnl …,4
Trend Alert: 'Cancer'. More trends at … #trndnlpic.twitter.com/KJzqn1fmP7,4
mi #bot dice: [link] Don’t freak out: LSD may aid cancer victims | The Sunday Times …,4
Cancer …,3
I lost lots of people due to cancer... I know what it is to see someone losing his strength and his faith in life //,3
Today's OT is about Sigmoidal colon cancer. Masuk OT tgk doctor dah… …,3
Such a special gift we received yesterday from cancer survivor Rhoda - hand-painted with lots of…,3
cancer w Leo,3
Just posted a photo @ Vinnitsa National Pirogov Memorial Medical… …,3
Studies Show Hair Dye Can Give You Cancer! Here Are 4 All Natural DIY Hair Color Recipes - Read here>> …,3
Follow Please #Cuse #crewealex #Checkpoint #Chege #Candidates2016 #Cancer,3
In certain cases cancer survivor can donate blood.,3
Sad news from Uganda's national team - goalkeeper Abey Dhaira has died of cancer at just 28 pic.twitter.com/ZnFbAC4EBW,3
"new piercing and new tattoo. the plum ribbon is in honor of all caregivers, not just cancer, but…",3
You're so fresh to death and sick as cancer @ Vallecas - Madrid,3
This is how we do last night adventure for cancer fund charity springtimetravel womenshealthswe…,3
This is how we do finale for cancer charity springtimetravel womenshealthswe #whpalma…,3
"Happy Holidays to everyone... For us at Lakeshore Cancer Center. @ Lakeshore Cancer Center,…",3
"Rid yourself of these five emotional cancers: criticizing, complaining, comparing, competing and contending.",3
"Dutch, Ajax & Barcelona legend Johan Cruyff has passed away at the age of 68 after a hard-fought battle with cancer. pic.twitter.com/JJU8xzBFUH",3
Netherlands legend Johan #Cruyff has died from cancer at the age of 68. pic.twitter.com/wx9Y5CFL8f,3
