tweet_text,month_of_tweet
AIDS : Expression of HIV-1 matrix protein p17 and association with B-cell lymphoma in HIV-1 transgenic ...,11
AIDS : Expression of HIV-1 matrix protein p17 and association with B-cell lymphoma in HIV-1 transgenic ...,11
"AIDS : Hepatitis B, C Linked to Non-Hodgkin Lymphoma in HIV Patients",11
"AIDS : Hepatitis B, C Linked to Non-Hodgkin Lymphoma in HIV Patients: These findings show that early diagnosis and…",11
"AIDS : Hepatitis B, C Linked to Non-Hodgkin Lymphoma in HIV Patients",11
Rizzo went to Douglas High in Parkland. Overcame Hodgkin's Lymphoma. Now he's a World Series Champion. NBC 6 South…,11
"AIDS : Chronic Hepatitis B, C Linked With Non-Hodgkin Lymphoma in HIV Patients",10
"AIDS : Chronic Hepatitis B, C Linked With Non-Hodgkin Lymphoma in HIV Patients",10
"AIDS : Chronic Hepatitis B, C Linked With Non-Hodgkin Lymphoma in HIV Patients: “Early diagnosis and treatment of…",10
AIDS : HBV and HCV coinfection may increase non-Hodgkin's lymphoma risk in HIV-infected patients: 1. Compared to…,10
AIDS : HBV and HCV coinfection may increase non-Hodgkin's lymphoma risk in HIV-infected patients,10
AIDS : HBV and HCV coinfection may increase non-Hodgkin's lymphoma risk in HIV-infected patients,10
"AIDS : HIV, HBV/HCV coinfection associated with non-Hodgkin's lymphoma",10
"AIDS : HIV, HBV/HCV coinfection associated with non-Hodgkin's lymphoma: Patients with HIV who receive…",10
"AIDS : HIV, HBV/HCV coinfection associated with non-Hodgkin's lymphoma",10
"AIDS : American College of Physicians: People living with HIV (PLWH) have a high risk for lymphoma, particularly…",10
